last_login_days_ago,videos_watched,completion_pct,quiz_avg_score,enrolled_days,dropped
12.0,55.0,81.7,55.1,184.0,0
53.0,4.0,6.3,57.8,101.0,1
0.0,38.0,79.9,65.4,164.0,0
14.0,28.0,67.5,78.3,148.0,0
0.0,47.0,70.0,68.1,67.0,0
7.0,104.0,85.2,60.5,54.0,0
16.0,39.0,72.2,39.4,184.0,0
0.0,73.0,59.3,100.0,182.0,0
18.0,0.0,19.7,45.3,43.0,1
19.0,19.0,7.1,36.2,146.0,1
7.0,61.0,86.3,61.5,42.0,0
5.0,47.0,78.0,91.2,165.0,0
13.0,62.0,77.5,60.2,14.0,0
1.0,74.0,80.5,62.9,88.0,0
16.0,49.0,68.6,73.3,77.0,0
19.0,44.0,71.7,88.5,121.0,0
23.0,6.0,21.6,70.6,157.0,1
0.0,84.0,68.6,70.9,159.0,0
25.0,0.0,10.7,56.9,79.0,1
48.0,28.0,9.0,40.3,18.0,1
20.0,79.0,65.5,98.0,186.0,0
92.0,17.0,9.2,16.7,79.0,1
17.0,75.0,81.0,76.2,187.0,0
7.0,33.0,75.5,61.8,31.0,0
29.0,7.0,10.0,34.1,150.0,1
29.0,0.0,11.1,91.0,162.0,1
4.0,64.0,100.0,73.9,47.0,0
13.0,23.0,91.5,71.6,194.0,0
0.0,61.0,63.6,53.7,25.0,0
17.0,16.0,15.8,54.9,181.0,1
18.0,57.0,77.3,43.0,55.0,0
1.0,49.0,85.8,73.5,184.0,0
16.0,44.0,70.7,62.6,69.0,0
37.0,9.0,15.1,37.5,81.0,1
13.0,11.0,67.6,70.6,123.0,0
37.0,21.0,8.5,77.5,108.0,1
5.0,63.0,74.4,35.5,178.0,0
5.0,58.0,76.9,64.6,83.0,0
23.0,29.0,68.1,74.1,78.0,0
6.0,72.0,89.8,93.8,79.0,0
5.0,56.0,84.7,100.0,113.0,0
0.0,61.0,65.5,100.0,12.0,0
0.0,25.0,80.3,59.3,111.0,0
1.0,88.0,64.3,78.6,122.0,0
9.0,59.0,93.4,87.2,83.0,0
0.0,82.0,96.1,80.6,164.0,0
1.0,34.0,79.4,70.1,15.0,0
40.0,13.0,8.7,34.3,85.0,1
17.0,27.0,73.4,77.0,70.0,0
7.0,71.0,75.5,62.0,171.0,0
8.0,23.0,78.9,75.3,144.0,0
0.0,81.0,93.7,52.9,94.0,0
15.0,32.0,89.6,100.0,70.0,0
6.0,15.0,0.3,17.3,131.0,1
7.0,53.0,81.7,80.4,149.0,0
2.0,41.0,68.5,75.7,12.0,0
10.0,42.0,72.3,74.2,197.0,0
48.0,7.0,5.5,11.9,127.0,1
13.0,91.0,68.0,89.3,86.0,0
11.0,60.0,83.0,74.0,65.0,0
14.0,12.0,88.1,84.8,131.0,0
60.0,3.0,2.0,59.5,162.0,1
13.0,60.0,85.1,53.4,172.0,0
2.0,48.0,61.3,73.2,10.0,0
0.0,8.0,93.3,69.5,126.0,0
2.0,104.0,64.3,82.0,30.0,0
2.0,0.0,78.5,83.3,58.0,0
8.0,38.0,86.2,74.7,165.0,0
13.0,49.0,83.6,78.7,34.0,0
61.0,12.0,11.6,44.2,94.0,1
22.0,11.0,10.9,36.4,12.0,1
2.0,59.0,82.9,91.7,60.0,0
0.0,51.0,85.1,82.0,112.0,0
8.0,47.0,68.9,100.0,13.0,0
2.0,60.0,83.9,70.5,183.0,0
0.0,44.0,64.8,64.6,78.0,0
4.0,15.0,86.2,41.7,21.0,0
0.0,69.0,71.2,100.0,160.0,0
28.0,6.0,9.9,53.8,16.0,1
18.0,50.0,79.1,85.3,110.0,0
7.0,50.0,91.6,99.3,69.0,0
4.0,47.0,82.4,75.9,32.0,0
19.0,19.0,74.0,63.1,75.0,0
4.0,36.0,83.6,87.3,80.0,0
0.0,66.0,100.0,70.3,79.0,0
0.0,54.0,87.4,46.5,75.0,0
5.0,86.0,79.4,96.5,34.0,0
38.0,5.0,8.7,65.2,30.0,1
0.0,39.0,73.8,62.7,193.0,0
5.0,11.0,13.5,32.8,80.0,1
45.0,9.0,4.3,80.0,194.0,1
16.0,12.0,80.0,75.2,36.0,0
11.0,71.0,94.4,77.5,150.0,0
6.0,59.0,81.5,89.8,145.0,0
1.0,113.0,69.2,82.8,113.0,0
9.0,37.0,100.0,84.6,53.0,0
20.0,64.0,97.6,87.2,53.0,0
7.0,32.0,85.0,95.7,64.0,0
2.0,29.0,92.8,66.8,142.0,0
5.0,100.0,77.3,58.8,38.0,0
4.0,3.0,87.2,59.6,44.0,0
10.0,47.0,75.8,83.1,161.0,0
0.0,87.0,66.4,69.4,11.0,0
42.0,0.0,13.8,19.4,186.0,1
11.0,37.0,65.9,89.8,161.0,0
9.0,68.0,83.0,82.3,46.0,0
0.0,22.0,82.9,97.3,42.0,0
5.0,55.0,85.2,77.9,110.0,0
2.0,31.0,79.1,82.0,92.0,0
5.0,78.0,79.2,67.7,182.0,0
43.0,0.0,11.1,52.0,71.0,1
16.0,38.0,84.8,65.8,189.0,0
7.0,0.0,80.0,62.8,117.0,0
66.0,19.0,10.2,48.6,36.0,1
0.0,71.0,66.8,76.5,86.0,0
16.0,60.0,100.0,87.7,123.0,0
5.0,57.0,85.4,66.9,64.0,0
3.0,54.0,82.1,79.8,105.0,0
68.0,0.0,19.6,59.3,133.0,1
46.0,8.0,12.7,28.8,87.0,1
0.0,49.0,88.6,64.9,162.0,0
0.0,43.0,78.4,78.5,164.0,0
11.0,13.0,17.4,20.6,193.0,1
22.0,29.0,66.5,99.7,14.0,0
13.0,38.0,95.5,65.4,39.0,0
3.0,49.0,89.0,70.8,169.0,0
4.0,31.0,79.2,90.9,169.0,0
6.0,17.0,84.7,68.9,54.0,0
0.0,61.0,87.4,81.5,197.0,0
40.0,7.0,16.4,39.4,37.0,1
11.0,51.0,96.8,79.9,183.0,0
20.0,59.0,84.8,82.9,129.0,0
15.0,79.0,73.0,93.6,184.0,0
21.0,98.0,69.0,62.5,188.0,0
19.0,76.0,89.9,81.3,38.0,0
39.0,10.0,15.6,23.9,108.0,1
6.0,41.0,84.8,49.4,79.0,0
9.0,54.0,80.3,64.6,193.0,0
11.0,6.0,13.5,58.3,192.0,1
7.0,51.0,85.1,80.4,126.0,0
47.0,4.0,14.4,29.8,61.0,1
36.0,7.0,5.8,42.6,123.0,1
68.0,4.0,9.9,66.2,122.0,1
19.0,22.0,88.7,83.7,45.0,0
9.0,58.0,89.3,66.8,141.0,0
20.0,10.0,100.0,51.8,38.0,0
12.0,72.0,83.8,87.9,23.0,0
17.0,43.0,81.2,65.6,129.0,0
15.0,17.0,73.2,90.5,165.0,0
1.0,41.0,75.5,73.7,21.0,0
2.0,57.0,59.5,75.0,125.0,0
3.0,20.0,87.9,83.1,194.0,0
0.0,28.0,67.3,83.7,193.0,0
20.0,38.0,89.0,72.9,62.0,0
6.0,65.0,79.6,67.5,196.0,0
10.0,3.0,81.3,73.3,98.0,0
0.0,57.0,79.6,46.9,30.0,0
13.0,41.0,93.9,88.7,44.0,0
3.0,71.0,92.1,61.1,107.0,0
16.0,56.0,79.7,66.3,95.0,0
1.0,77.0,71.0,68.0,33.0,0
17.0,56.0,89.2,79.6,53.0,0
37.0,7.0,24.0,13.5,133.0,1
23.0,1.0,3.4,8.8,169.0,1
17.0,58.0,85.0,81.7,86.0,0
15.0,32.0,92.2,61.8,22.0,0
10.0,35.0,75.9,61.8,109.0,0
0.0,0.0,84.0,69.9,89.0,0
12.0,63.0,75.8,84.7,118.0,0
53.0,3.0,8.0,33.6,155.0,1
6.0,34.0,91.0,83.5,147.0,0
7.0,24.0,77.4,70.1,178.0,0
6.0,36.0,69.7,89.1,160.0,0
0.0,56.0,65.4,79.2,193.0,0
39.0,10.0,10.8,54.2,91.0,1
0.0,39.0,68.6,70.0,20.0,0
8.0,19.0,83.7,86.2,113.0,0
9.0,6.0,3.7,47.1,34.0,1
12.0,28.0,75.0,48.1,30.0,0
10.0,41.0,78.3,78.0,57.0,0
4.0,60.0,90.0,49.9,35.0,0
14.0,34.0,71.9,62.8,191.0,0
4.0,83.0,70.9,81.0,116.0,0
9.0,34.0,77.7,75.7,194.0,0
0.0,8.0,92.8,61.8,118.0,0
0.0,41.0,96.1,67.4,119.0,0
4.0,33.0,79.0,87.9,24.0,0
11.0,16.0,7.7,11.0,149.0,1
14.0,36.0,90.6,74.0,101.0,0
5.0,12.0,63.3,89.3,99.0,0
8.0,46.0,82.5,85.6,188.0,0
12.0,41.0,79.6,68.2,181.0,0
5.0,19.0,92.9,83.2,111.0,0
11.0,53.0,94.0,70.2,30.0,0
0.0,57.0,70.6,75.4,156.0,0
0.0,47.0,81.7,48.2,162.0,0
2.0,39.0,74.3,65.5,24.0,0
17.0,6.0,9.6,45.8,100.0,1
0.0,31.0,86.2,57.2,62.0,0
11.0,17.0,76.7,69.1,96.0,0
0.0,78.0,81.9,49.9,162.0,0
1.0,99.0,89.6,84.5,118.0,0
8.0,22.0,95.2,94.9,46.0,0
1.0,32.0,82.9,58.9,100.0,0
2.0,21.0,81.2,50.3,138.0,0
0.0,65.0,68.9,82.1,172.0,0
13.0,23.0,95.9,77.7,33.0,0
5.0,60.0,85.0,80.7,55.0,0
0.0,54.0,81.4,84.5,62.0,0
16.0,8.0,13.3,72.4,34.0,1
0.0,75.0,83.6,94.5,85.0,0
2.0,37.0,87.7,96.2,131.0,0
0.0,45.0,89.0,100.0,125.0,0
15.0,18.0,96.1,100.0,152.0,0
17.0,0.0,82.4,63.3,72.0,0
17.0,68.0,97.5,90.0,104.0,0
17.0,31.0,90.6,76.8,184.0,0
1.0,70.0,79.4,45.3,133.0,0
19.0,37.0,63.3,81.8,92.0,0
61.0,13.0,17.2,65.0,101.0,1
0.0,50.0,95.6,74.0,59.0,0
3.0,33.0,72.2,56.9,168.0,0
9.0,9.0,80.8,93.6,84.0,0
1.0,26.0,81.7,60.6,145.0,0
32.0,13.0,6.3,56.1,118.0,1
10.0,44.0,76.1,91.1,192.0,0
9.0,70.0,71.3,78.1,66.0,0
11.0,29.0,85.7,100.0,125.0,0
5.0,43.0,72.6,87.3,145.0,0
0.0,50.0,61.6,90.5,138.0,0
27.0,1.0,12.1,91.8,184.0,1
5.0,53.0,89.3,79.2,111.0,0
46.0,7.0,20.1,88.4,89.0,1
5.0,54.0,88.7,57.7,113.0,0
0.0,44.0,86.8,74.2,66.0,0
0.0,26.0,83.7,72.5,24.0,0
10.0,42.0,78.1,78.1,180.0,0
0.0,28.0,85.1,85.4,94.0,0
4.0,32.0,74.5,76.0,148.0,0
0.0,42.0,69.3,100.0,54.0,0
0.0,40.0,76.7,38.7,44.0,0
7.0,68.0,92.9,33.7,193.0,0
6.0,32.0,67.7,70.3,44.0,0
10.0,54.0,67.8,93.1,180.0,0
58.0,6.0,1.5,43.5,130.0,1
0.0,25.0,75.8,67.7,87.0,0
15.0,58.0,84.9,45.5,78.0,0
12.0,18.0,14.6,18.8,30.0,1
9.0,32.0,84.6,66.1,75.0,0
2.0,0.0,73.7,71.5,83.0,0
10.0,70.0,92.8,71.9,32.0,0
0.0,62.0,87.4,84.4,198.0,0
15.0,70.0,80.3,67.5,183.0,0
2.0,72.0,79.8,61.2,22.0,0
0.0,45.0,83.7,74.3,123.0,0
0.0,36.0,76.9,73.7,181.0,0
4.0,6.0,63.7,55.6,25.0,0
5.0,48.0,87.5,79.6,30.0,0
7.0,35.0,86.9,55.0,62.0,0
0.0,28.0,57.0,83.8,115.0,0
13.0,15.0,85.1,66.1,119.0,0
2.0,22.0,97.6,56.9,174.0,0
1.0,15.0,68.7,100.0,181.0,0
4.0,67.0,79.3,75.6,127.0,0
11.0,70.0,78.2,89.9,20.0,0
6.0,29.0,96.6,72.9,43.0,0
2.0,72.0,91.2,93.7,158.0,0
3.0,47.0,71.2,85.1,199.0,0
16.0,77.0,83.4,69.9,29.0,0
14.0,58.0,100.0,88.6,173.0,0
9.0,59.0,73.8,91.8,86.0,0
7.0,50.0,79.9,67.8,38.0,0
25.0,29.0,85.1,73.8,149.0,0
10.0,16.0,73.9,100.0,108.0,0
7.0,50.0,97.6,77.0,50.0,0
4.0,43.0,75.3,90.7,133.0,0
9.0,102.0,66.1,86.4,41.0,0
0.0,61.0,74.8,90.4,122.0,0
14.0,26.0,86.5,89.0,159.0,0
0.0,43.0,72.0,33.1,77.0,0
0.0,37.0,83.0,66.1,39.0,0
0.0,44.0,85.6,69.5,165.0,0
0.0,16.0,67.9,78.4,32.0,0
3.0,65.0,74.4,60.8,63.0,0
13.0,36.0,83.5,72.4,17.0,0
16.0,59.0,87.0,55.2,67.0,0
22.0,32.0,74.6,43.7,19.0,0
7.0,36.0,81.5,100.0,113.0,0
4.0,58.0,77.2,67.6,33.0,0
32.0,12.0,10.9,32.2,22.0,1
0.0,67.0,85.2,87.5,163.0,0
0.0,77.0,76.3,67.8,24.0,0
3.0,77.0,84.8,96.9,82.0,0
6.0,30.0,75.9,60.6,193.0,0
0.0,52.0,84.6,72.9,88.0,0
15.0,35.0,84.7,83.2,92.0,0
8.0,12.0,100.0,74.5,140.0,0
12.0,47.0,76.6,71.6,117.0,0
0.0,13.0,78.6,44.7,162.0,0
1.0,58.0,73.5,85.5,198.0,0
0.0,63.0,69.7,87.7,122.0,0
4.0,73.0,75.4,66.8,195.0,0
6.0,56.0,86.7,88.0,33.0,0
13.0,36.0,87.4,77.8,156.0,0
28.0,8.0,13.8,55.0,111.0,1
0.0,48.0,77.0,85.8,121.0,0
24.0,77.0,75.1,69.5,166.0,0
4.0,77.0,70.8,100.0,57.0,0
0.0,43.0,74.4,60.7,119.0,0
0.0,67.0,67.0,28.6,44.0,0
7.0,34.0,93.6,34.7,164.0,0
12.0,55.0,98.4,80.7,32.0,0
0.0,37.0,60.6,40.0,46.0,0
11.0,50.0,82.9,64.5,81.0,0
7.0,27.0,82.7,90.8,108.0,0
0.0,14.0,82.1,36.3,60.0,0
48.0,10.0,16.5,48.1,114.0,1
4.0,58.0,90.2,72.9,170.0,0
0.0,20.0,84.1,50.9,33.0,0
10.0,13.0,12.0,15.2,184.0,1
14.0,65.0,72.6,71.1,139.0,0
0.0,70.0,66.2,83.2,124.0,0
8.0,23.0,84.3,73.2,121.0,0
8.0,0.0,70.4,66.7,133.0,0
5.0,27.0,90.5,79.4,82.0,0
2.0,49.0,58.7,93.0,111.0,0
5.0,60.0,75.3,94.7,18.0,0
14.0,19.0,73.8,83.0,31.0,0
9.0,6.0,76.7,86.3,113.0,0
0.0,25.0,82.6,64.1,172.0,0
0.0,34.0,84.0,70.1,10.0,0
0.0,91.0,86.4,81.0,17.0,0
0.0,47.0,87.5,77.7,104.0,0
0.0,59.0,78.3,83.2,138.0,0
2.0,69.0,100.0,95.6,168.0,0
5.0,35.0,93.9,72.3,41.0,0
6.0,47.0,76.9,51.8,186.0,0
6.0,51.0,78.6,60.6,158.0,0
15.0,58.0,76.7,77.1,141.0,0
37.0,4.0,16.3,45.2,133.0,1
9.0,68.0,70.3,55.6,197.0,0
37.0,12.0,19.9,44.6,56.0,1
0.0,39.0,58.3,62.9,186.0,0
10.0,62.0,76.0,82.8,157.0,0
9.0,54.0,90.6,96.8,155.0,0
6.0,104.0,78.5,91.5,158.0,0
0.0,65.0,79.0,60.1,11.0,0
35.0,0.0,4.5,41.0,104.0,1
8.0,32.0,70.0,50.9,130.0,0
9.0,22.0,80.3,90.8,114.0,0
0.0,57.0,88.9,76.1,188.0,0
2.0,7.0,83.1,98.0,30.0,0
0.0,81.0,89.8,83.1,186.0,0
16.0,0.0,92.6,67.3,91.0,0
0.0,22.0,86.6,47.4,96.0,0
18.0,67.0,72.9,78.6,135.0,0
14.0,44.0,76.6,100.0,163.0,0
8.0,49.0,99.3,86.8,23.0,0
63.0,0.0,13.9,40.6,149.0,1
0.0,42.0,81.8,86.7,78.0,0
0.0,60.0,71.4,85.0,135.0,0
13.0,27.0,79.1,93.0,95.0,0
0.0,39.0,87.2,61.2,42.0,0
0.0,45.0,80.1,80.5,145.0,0
3.0,39.0,74.8,51.7,147.0,0
14.0,6.0,19.8,40.3,80.0,1
21.0,55.0,91.9,84.5,32.0,0
12.0,43.0,86.7,92.7,185.0,0
1.0,7.0,85.3,74.1,72.0,0
0.0,71.0,84.4,72.7,162.0,0
9.0,25.0,68.2,79.2,76.0,0
16.0,84.0,82.7,91.3,105.0,0
38.0,5.0,17.7,30.7,168.0,1
0.0,51.0,77.4,78.9,145.0,0
0.0,59.0,89.8,84.3,133.0,0
3.0,41.0,85.5,86.3,69.0,0
9.0,52.0,88.3,57.9,31.0,0
2.0,39.0,80.5,82.1,103.0,0
14.0,87.0,88.9,54.7,84.0,0
10.0,49.0,65.4,90.2,118.0,0
8.0,42.0,80.3,86.7,103.0,0
10.0,50.0,87.1,74.9,63.0,0
0.0,70.0,83.0,71.2,22.0,0
37.0,9.0,15.7,18.9,170.0,1
0.0,49.0,78.4,78.1,25.0,0
9.0,13.0,74.5,77.9,114.0,0
0.0,70.0,63.6,79.0,116.0,0
7.0,53.0,77.3,80.1,97.0,0
5.0,35.0,85.2,91.5,27.0,0
11.0,52.0,87.6,49.9,69.0,0
0.0,76.0,66.0,72.3,98.0,0
10.0,61.0,91.8,43.7,178.0,0
0.0,88.0,70.3,80.0,193.0,0
8.0,3.0,5.0,89.9,68.0,1
5.0,3.0,74.3,76.1,138.0,0
16.0,73.0,84.2,62.4,33.0,0
25.0,7.0,12.5,27.0,99.0,1
0.0,75.0,86.8,67.5,26.0,0
0.0,64.0,98.4,75.2,89.0,0
45.0,0.0,12.9,64.0,173.0,1
73.0,16.0,24.7,76.2,28.0,1
9.0,51.0,84.6,76.1,70.0,0
0.0,72.0,99.5,80.1,95.0,0
5.0,19.0,86.6,66.6,132.0,0
19.0,46.0,89.5,79.7,139.0,0
4.0,40.0,64.1,54.6,198.0,0
4.0,36.0,83.9,60.4,127.0,0
3.0,32.0,77.3,89.9,59.0,0
12.0,48.0,73.2,40.5,157.0,0
2.0,61.0,79.8,68.9,130.0,0
13.0,78.0,81.1,75.0,104.0,0
15.0,39.0,73.8,77.7,113.0,0
11.0,37.0,81.9,78.2,102.0,0
4.0,0.0,78.3,70.7,22.0,0
0.0,77.0,87.0,68.3,16.0,0
4.0,15.0,82.3,61.3,75.0,0
1.0,56.0,83.8,97.2,140.0,0
0.0,51.0,89.8,85.5,34.0,0
4.0,67.0,85.5,78.4,95.0,0
10.0,26.0,79.9,72.9,55.0,0
1.0,58.0,59.1,65.0,153.0,0
0.0,81.0,85.1,73.3,173.0,0
0.0,50.0,70.9,59.5,170.0,0
20.0,26.0,79.1,94.6,72.0,0
10.0,13.0,83.7,60.8,158.0,0
0.0,78.0,93.3,55.2,15.0,0
16.0,35.0,98.4,100.0,65.0,0
4.0,40.0,70.8,71.9,178.0,0
24.0,101.0,66.8,61.0,107.0,0
8.0,65.0,83.3,85.5,185.0,0
11.0,70.0,82.4,54.0,137.0,0
13.0,81.0,68.0,63.6,113.0,0
47.0,10.0,13.2,93.3,71.0,1
2.0,79.0,86.0,100.0,77.0,0
32.0,1.0,10.9,66.7,22.0,1
1.0,35.0,70.1,84.9,164.0,0
3.0,62.0,73.6,94.9,68.0,0
6.0,66.0,77.9,69.7,28.0,0
37.0,0.0,11.9,36.7,138.0,1
53.0,12.0,6.1,71.2,126.0,1
19.0,31.0,80.6,94.6,189.0,0
17.0,102.0,100.0,56.2,38.0,0
6.0,49.0,70.4,71.9,158.0,0
0.0,57.0,73.5,74.7,173.0,0
14.0,9.0,86.8,80.4,44.0,0
0.0,54.0,89.9,83.1,155.0,0
12.0,72.0,84.1,83.8,109.0,0
0.0,25.0,98.1,100.0,180.0,0
16.0,34.0,83.2,85.5,35.0,0
0.0,29.0,60.2,95.7,193.0,0
1.0,20.0,81.0,74.9,121.0,0
10.0,17.0,74.3,100.0,161.0,0
11.0,68.0,93.8,62.4,86.0,0
1.0,17.0,89.6,89.4,60.0,0
49.0,13.0,8.7,56.4,135.0,1
14.0,33.0,93.5,88.9,127.0,0
14.0,46.0,89.4,82.4,167.0,0
3.0,58.0,76.8,93.4,187.0,0
1.0,25.0,79.2,81.7,87.0,0
0.0,32.0,93.9,73.4,46.0,0
8.0,57.0,60.3,89.2,166.0,0
13.0,65.0,84.5,61.8,46.0,0
7.0,72.0,90.9,47.6,180.0,0
0.0,56.0,79.1,41.2,151.0,0
20.0,9.0,86.5,100.0,174.0,0
0.0,26.0,81.0,78.0,129.0,0
13.0,73.0,72.2,81.3,72.0,0
60.0,0.0,9.6,59.4,95.0,1
64.0,0.0,10.9,80.8,155.0,1
0.0,41.0,73.6,63.5,27.0,0
5.0,23.0,64.8,73.8,18.0,0
28.0,12.0,5.7,56.5,154.0,1
5.0,22.0,74.9,45.9,146.0,0
0.0,88.0,68.0,54.5,74.0,0
25.0,5.0,11.9,61.6,132.0,1
42.0,6.0,8.0,29.8,182.0,1
6.0,6.0,80.2,100.0,111.0,0
7.0,39.0,69.3,91.3,123.0,0
19.0,42.0,84.8,26.4,174.0,0
26.0,6.0,6.3,34.2,153.0,1
0.0,45.0,100.0,68.3,64.0,0
13.0,75.0,94.4,50.6,44.0,0
10.0,59.0,69.9,100.0,16.0,0
34.0,14.0,10.8,63.9,138.0,1
15.0,70.0,82.6,59.7,183.0,0
8.0,25.0,68.5,66.0,193.0,0
36.0,2.0,10.8,57.8,66.0,1
10.0,60.0,99.2,83.2,52.0,0
9.0,78.0,92.0,77.2,177.0,0
30.0,0.0,12.8,30.3,150.0,1
31.0,3.0,12.9,40.0,63.0,1
7.0,10.0,6.8,64.9,87.0,1
13.0,56.0,62.7,77.8,42.0,0
7.0,50.0,63.0,63.1,29.0,0
4.0,57.0,81.5,76.2,64.0,0
8.0,0.0,81.7,74.1,180.0,0
16.0,77.0,61.6,91.2,119.0,0
11.0,50.0,83.9,78.3,92.0,0
3.0,57.0,90.9,87.2,151.0,0
6.0,53.0,77.8,70.7,75.0,0
19.0,31.0,80.6,98.7,49.0,0
12.0,56.0,85.7,67.2,160.0,0
7.0,47.0,84.4,61.4,75.0,0
15.0,46.0,63.3,94.1,12.0,0
2.0,56.0,70.9,64.6,19.0,0
9.0,43.0,76.0,57.7,122.0,0
21.0,15.0,71.4,57.2,12.0,0
11.0,41.0,94.7,66.5,20.0,0
19.0,81.0,86.3,70.0,57.0,0
5.0,33.0,68.9,80.2,188.0,0
2.0,47.0,77.9,85.6,62.0,0
21.0,9.0,17.8,47.0,180.0,1
0.0,92.0,73.5,88.2,101.0,0
26.0,11.0,9.0,11.5,133.0,1
14.0,18.0,93.8,60.1,67.0,0
5.0,14.0,16.7,20.8,110.0,1
0.0,27.0,81.8,67.3,63.0,0
0.0,51.0,92.5,41.8,158.0,0
5.0,58.0,74.8,75.2,180.0,0
10.0,34.0,100.0,70.6,143.0,0
18.0,26.0,10.3,21.0,31.0,1
6.0,63.0,91.5,90.5,91.0,0
12.0,69.0,76.4,69.5,43.0,0
9.0,46.0,85.0,88.7,40.0,0
5.0,49.0,85.4,71.6,14.0,0
10.0,20.0,70.7,81.1,170.0,0
1.0,48.0,70.4,45.1,129.0,0
11.0,36.0,78.0,65.7,141.0,0
0.0,47.0,91.1,76.5,62.0,0
10.0,76.0,61.7,70.0,69.0,0
10.0,20.0,76.4,93.4,129.0,0
68.0,12.0,10.7,36.4,92.0,1
11.0,49.0,67.7,83.2,51.0,0
21.0,17.0,8.7,28.2,148.0,1
0.0,26.0,68.7,74.3,145.0,0
46.0,1.0,11.7,66.8,130.0,1
30.0,5.0,16.1,92.5,51.0,1
61.0,3.0,16.8,17.2,184.0,1
12.0,2.0,73.6,58.9,174.0,0
60.0,12.0,2.7,68.3,15.0,1
16.0,52.0,66.0,94.2,129.0,0
0.0,66.0,89.3,85.8,129.0,0
18.0,55.0,66.5,61.8,147.0,0
0.0,9.0,91.9,68.2,83.0,0
30.0,10.0,12.3,43.5,72.0,1
0.0,41.0,79.7,65.0,64.0,0
18.0,64.0,83.0,78.3,177.0,0
4.0,29.0,72.0,63.8,180.0,0
2.0,11.0,81.4,81.3,76.0,0
15.0,35.0,68.1,83.6,91.0,0
12.0,56.0,93.5,33.6,146.0,0
3.0,53.0,69.7,100.0,90.0,0
0.0,45.0,84.4,100.0,123.0,0
0.0,32.0,69.7,43.5,62.0,0
16.0,42.0,74.7,70.6,129.0,0
9.0,78.0,76.3,49.5,151.0,0
7.0,101.0,100.0,42.0,82.0,0
10.0,54.0,79.9,86.2,93.0,0
0.0,68.0,71.8,100.0,178.0,0
39.0,14.0,9.1,65.5,84.0,1
4.0,75.0,65.0,97.4,53.0,0
14.0,37.0,78.4,64.1,141.0,0
0.0,17.0,98.5,52.3,109.0,0
14.0,70.0,83.4,68.2,127.0,0
20.0,47.0,89.0,62.3,164.0,0
28.0,4.0,13.8,35.5,198.0,1
6.0,63.0,78.0,90.3,81.0,0
58.0,3.0,19.5,18.6,69.0,1
13.0,49.0,72.7,53.7,39.0,0
0.0,25.0,84.0,87.2,187.0,0
9.0,73.0,86.2,68.7,137.0,0
4.0,47.0,85.4,85.7,105.0,0
4.0,31.0,78.5,61.7,173.0,0
23.0,0.0,90.9,64.1,15.0,0
4.0,71.0,77.4,89.4,196.0,0
10.0,37.0,76.5,86.3,146.0,0
29.0,11.0,12.1,40.3,69.0,1
8.0,56.0,68.9,70.9,83.0,0
24.0,17.0,8.3,48.6,163.0,1
13.0,12.0,71.3,80.7,176.0,0
0.0,49.0,83.9,80.1,34.0,0
7.0,25.0,92.8,61.2,88.0,0
8.0,43.0,73.4,83.9,108.0,0
53.0,4.0,9.3,62.1,32.0,1
0.0,15.0,80.3,100.0,71.0,0
13.0,9.0,78.8,74.0,138.0,0
59.0,4.0,6.9,76.1,65.0,1
27.0,69.0,99.5,93.2,75.0,0
14.0,67.0,78.5,75.3,36.0,0
9.0,11.0,19.9,56.2,127.0,1
18.0,76.0,100.0,51.0,16.0,0
12.0,33.0,83.9,60.6,65.0,0
25.0,8.0,15.5,69.7,192.0,1
0.0,34.0,96.8,72.6,74.0,0
73.0,9.0,12.7,30.0,154.0,1
17.0,63.0,89.7,65.5,109.0,0
1.0,55.0,80.5,100.0,46.0,0
0.0,59.0,87.3,52.7,107.0,0
16.0,7.0,9.8,57.3,100.0,1
20.0,68.0,79.8,80.5,199.0,0
7.0,60.0,81.2,67.7,191.0,0
18.0,36.0,76.0,71.7,112.0,0
46.0,10.0,7.8,47.4,187.0,1
2.0,69.0,85.0,90.1,124.0,0
23.0,29.0,88.2,88.0,28.0,0
32.0,0.0,7.8,83.5,172.0,1
4.0,39.0,100.0,81.4,149.0,0
10.0,0.0,90.5,86.3,11.0,0
81.0,0.0,14.9,37.6,12.0,1
12.0,65.0,84.5,53.0,188.0,0
10.0,58.0,94.1,79.1,69.0,0
31.0,7.0,18.5,67.8,73.0,1
1.0,68.0,100.0,90.8,118.0,0
0.0,43.0,72.3,70.0,166.0,0
0.0,10.0,89.0,56.7,116.0,0
0.0,48.0,80.1,59.8,122.0,0
8.0,74.0,79.5,79.4,21.0,0
0.0,53.0,67.0,91.4,172.0,0
0.0,37.0,89.1,68.5,42.0,0
0.0,62.0,67.1,78.4,82.0,0
19.0,2.0,12.9,77.2,120.0,1
11.0,40.0,91.6,42.0,172.0,0
13.0,0.0,1.9,46.7,107.0,1
3.0,38.0,73.3,80.9,187.0,0
11.0,59.0,90.0,84.7,46.0,0
7.0,25.0,88.0,42.6,66.0,0
70.0,3.0,14.4,62.9,151.0,1
5.0,64.0,93.4,65.6,127.0,0
0.0,50.0,78.4,64.9,54.0,0
15.0,50.0,85.2,84.0,49.0,0
44.0,5.0,12.8,17.0,76.0,1
0.0,57.0,67.9,99.4,135.0,0
13.0,37.0,91.7,84.8,151.0,0
18.0,42.0,85.5,97.1,186.0,0
